agent_id,o_zone_id,d_zone_id,path_length,path_travel_time,path_free_flow_travel_time,link_sequence,node_sequence
2310,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2311,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2312,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2313,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2314,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2315,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2316,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2317,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2318,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2319,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2320,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2321,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2322,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2323,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2324,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2325,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2326,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2327,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2328,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2329,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2330,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2331,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2332,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2333,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2334,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2335,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2336,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2337,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2338,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2339,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2340,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2341,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2342,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2343,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2344,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2345,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2346,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2347,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2348,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2349,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2350,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2351,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2352,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2353,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2354,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2355,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2356,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2357,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2358,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2359,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2360,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2361,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2362,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2363,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2364,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2365,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2366,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2367,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2368,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2369,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2370,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2371,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2372,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2373,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2374,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2375,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2376,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2377,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2378,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2379,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2380,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2381,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2382,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2383,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2384,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2385,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2386,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2387,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2388,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2389,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2390,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2391,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2392,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2393,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2394,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2395,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2396,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2397,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2398,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2399,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2400,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2401,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2402,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2403,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2404,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2405,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2406,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2407,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2408,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2409,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2410,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2411,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2412,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2413,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2414,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2415,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2416,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2417,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2418,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2419,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2420,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2421,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2422,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2423,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2424,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2425,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2426,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2427,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2428,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2429,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2430,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2431,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2432,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2433,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2434,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2435,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2436,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2437,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2438,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
2439,1,49,20,39.4793778066595,17.01016661392965,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 70 72 74,1 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 2 47 48 49
